日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
2024/09/05,小型臺指期貨,自營商,13854,14711385,14873,15790607,-1019,-1079223,1439,1524382,11075,11731320,-9636,-10206938
2024/09/05,小型臺指期貨,投信,1,1059,1,1059,0,0,145,153577,20,21183,125,132394
2024/09/05,小型臺指期貨,外資及陸資,169286,179736050,162592,172635555,6694,7100494,7069,7487184,2571,2723226,4498,4763958
2024/09/06,小型臺指期貨,自營商,14040,14938550,14315,15237145,-275,-298595,1805,1924441,11227,11966269,-9422,-10041828
2024/09/06,小型臺指期貨,投信,3,3197,0,0,3,3197,145,154541,17,18119,128,136422
2024/09/06,小型臺指期貨,外資及陸資,168328,179180421,166757,177491528,1571,1688894,4306,4589351,2721,2900050,1585,1689301
2024/09/09,小型臺指期貨,自營商,22117,23207247,22912,24067279,-795,-860032,2663,2807641,12679,13365228,-10016,-10557587
2024/09/09,小型臺指期貨,投信,4,4190,0,0,4,4190,149,157068,17,17921,132,139147
2024/09/09,小型臺指期貨,外資及陸資,214661,225365024,213317,224118975,1344,1246049,5880,6198384,2985,3146684,2895,3051700
2024/09/10,小型臺指期貨,自營商,12969,13708138,13507,14275466,-538,-567327,3273,3437947,13508,14186678,-10235,-10748731
2024/09/10,小型臺指期貨,投信,0,0,3,3152,-3,-3152,146,153337,17,17854,129,135483
2024/09/10,小型臺指期貨,外資及陸資,148868,157386098,147881,156369356,987,1016742,7143,7501920,3288,3453234,3855,4048686
2024/09/11,小型臺指期貨,自營商,14953,15723382,14033,14756725,920,966658,2996,3146956,12153,12764297,-9157,-9617341
2024/09/11,小型臺指期貨,投信,2,2099,0,0,2,2099,148,155444,17,17855,131,137589
2024/09/11,小型臺指期貨,外資及陸資,139467,146583766,141022,148224839,-1555,-1641074,5779,6069702,3190,3350546,2589,2719156
2024/09/12,小型臺指期貨,自營商,21693,23201467,21771,23264294,-78,-62827,5047,5478429,14302,15520700,-9255,-10042271
2024/09/12,小型臺指期貨,投信,109,118234,108,117080,1,1153,145,157389,13,14107,132,143282
2024/09/12,小型臺指期貨,外資及陸資,175245,187067916,171036,182634682,4209,4433234,8908,9666611,2107,2286601,6801,7380010
2024/09/13,小型臺指期貨,自營商,11398,12384025,11305,12284915,93,99110,4970,5423475,14108,15390907,-9138,-9967432
2024/09/13,小型臺指期貨,投信,17,18519,13,14182,4,4337,149,162587,13,14188,136,148399
2024/09/13,小型臺指期貨,外資及陸資,106937,116148237,107935,117225175,-998,-1076938,8393,9154757,2880,3141720,5513,6013037
2024/09/16,小型臺指期貨,自營商,10193,11122389,10765,11745573,-572,-623183,5022,5481206,13188,14388265,-8166,-8907059
2024/09/16,小型臺指期貨,投信,39,42587,44,48003,-5,-5416,144,157205,13,14192,131,143013
2024/09/16,小型臺指期貨,外資及陸資,72007,78553272,73307,79971021,-1300,-1417748,7147,7796173,2855,3115037,4292,4681136
2024/09/18,小型臺指期貨,自營商,19220,20889104,21684,23567915,-2464,-2678812,1578,1711890,8208,8904363,-6630,-7192473
2024/09/18,小型臺指期貨,投信,0,0,2,2170,-2,-2170,144,156197,15,16271,129,139926
2024/09/18,小型臺指期貨,外資及陸資,88836,96530194,91056,98946256,-2220,-2416062,2263,2454699,3707,4021024,-1444,-1566325
2024/09/19,小型臺指期貨,自營商,12952,14134917,11032,12043019,1920,2091898,2791,3080335,7618,8408022,-4827,-5327687
2024/09/19,小型臺指期貨,投信,7,7656,0,0,7,7656,148,163355,12,13245,136,150110
2024/09/19,小型臺指期貨,外資及陸資,123671,134874669,123301,134471254,370,403415,4074,4496682,4570,5044133,-496,-547451
2024/09/20,小型臺指期貨,自營商,9553,10640431,10628,11836058,-1075,-1195627,2618,2907857,8626,9581998,-6008,-6674141
2024/09/20,小型臺指期貨,投信,0,0,0,0,0,0,148,164398,12,13330,136,151068
2024/09/20,小型臺指期貨,外資及陸資,107812,120045015,109246,121631324,-1434,-1586309,3517,3906698,2471,2744821,1046,1161877
2024/09/23,小型臺指期貨,自營商,6465,7199729,8216,9148767,-1751,-1949037,2288,2555545,9926,11088516,-7638,-8532971
2024/09/23,小型臺指期貨,投信,1,1117,4,4472,-3,-3355,144,160834,11,12286,133,148548
2024/09/23,小型臺指期貨,外資及陸資,85873,95565063,86789,96582790,-916,-1017727,5425,6059202,5109,5706280,316,352922
2024/09/24,小型臺指期貨,自營商,12029,13418900,11069,12342781,960,1076118,3061,3442422,9617,10816152,-6556,-7373730
2024/09/24,小型臺指期貨,投信,2,2250,0,0,2,2250,144,161950,9,10122,135,151828
2024/09/24,小型臺指期貨,外資及陸資,99240,110678581,93369,104117604,5871,6560977,6533,7347557,601,675949,5932,6671608
2024/09/25,小型臺指期貨,自營商,11284,12834540,12739,14492982,-1455,-1658442,3012,3433104,10282,11720083,-7270,-8286979
2024/09/25,小型臺指期貨,投信,0,0,2,2281,-2,-2281,142,161823,9,10256,133,151567
2024/09/25,小型臺指期貨,外資及陸資,100265,113992096,99814,113458654,451,533441,7840,8934799,1458,1661726,6382,7273073
2024/09/26,小型臺指期貨,自營商,9363,10752806,9340,10723391,23,29415,3373,3871983,10432,11977375,-7059,-8105392
2024/09/26,小型臺指期貨,投信,1,1148,0,0,1,1148,142,162995,8,9183,134,153812
2024/09/26,小型臺指期貨,外資及陸資,94230,108143762,97262,111624633,-3032,-3480871,6554,7523399,2928,3361170,3626,4162229
2024/09/27,小型臺指期貨,自營商,11077,12804892,11575,13386183,-498,-581291,2814,3220613,10663,12207172,-7849,-8986559
2024/09/27,小型臺指期貨,投信,0,0,0,0,0,0,142,162533,8,9157,134,153376
2024/09/27,小型臺指期貨,外資及陸資,134411,155499968,136315,157701640,-1904,-2201672,6046,6920624,4776,5467031,1270,1453593
2024/09/30,小型臺指期貨,自營商,14751,16704421,15373,17421497,-622,-717076,2561,2858640,11834,13215425,-9273,-10356785
2024/09/30,小型臺指期貨,投信,0,0,6,6698,-6,-6698,142,158515,14,15628,128,142887
2024/09/30,小型臺指期貨,外資及陸資,141436,160649746,145468,165191998,-4032,-4542252,5624,6278425,3402,3798236,2222,2480189
2024/10/01,小型臺指期貨,自營商,11392,12703839,10832,12079467,560,624372,3361,3762950,11844,13263988,-8483,-9501038
2024/10/01,小型臺指期貨,投信,0,0,3,3358,-3,-3358,139,155617,14,15674,125,139943
2024/10/01,小型臺指期貨,外資及陸資,121789,135727478,123588,137721418,-1799,-1993941,5432,6081573,1871,2094950,3561,3986623
2024/10/04,小型臺指期貨,自營商,18171,20235659,17136,19076968,1035,1158691,3122,3479795,10800,12040721,-7678,-8560926
2024/10/04,小型臺指期貨,投信,0,0,1,1115,-1,-1115,139,154902,15,16716,124,138186
2024/10/04,小型臺指期貨,外資及陸資,161955,179931959,159323,177006323,2632,2925635,8036,8955560,2143,2388562,5893,6566998
2024/10/07,小型臺指期貨,自營商,13604,15380474,13652,15433210,-48,-52736,3349,3814337,10803,12305062,-7454,-8490725
2024/10/07,小型臺指期貨,投信,1,1138,0,0,1,1138,139,158231,14,15937,125,142294
2024/10/07,小型臺指期貨,外資及陸資,133889,151039410,136267,153689919,-2378,-2650509,8989,10233425,4745,5402022,4244,4831403
2024/10/08,小型臺指期貨,自營商,13166,14853183,12310,13890514,856,962670,3961,4472713,10878,12291197,-6917,-7818484
2024/10/08,小型臺指期貨,投信,0,0,2,2258,-2,-2258,139,156917,16,18062,123,138855
2024/10/08,小型臺指期貨,外資及陸資,109682,123784847,110687,124934559,-1005,-1149712,8022,9056774,4783,5400839,3239,3655935
2024/10/09,小型臺指期貨,自營商,12587,14322718,12112,13779227,475,543491,3585,4071139,10415,11830189,-6830,-7759050
2024/10/09,小型臺指期貨,投信,1,1135,0,0,1,1135,139,157758,15,17024,124,140734
2024/10/09,小型臺指期貨,外資及陸資,103990,118215966,102587,116614556,1403,1601411,7110,8070097,2790,3167465,4320,4902632
2024/10/11,小型臺指期貨,自營商,12353,14132862,11989,13710507,364,422355,4821,5527950,11215,12858831,-6394,-7330881
2024/10/11,小型臺指期貨,投信,82,94117,76,87049,6,7068,143,164006,13,14892,130,149114
2024/10/11,小型臺指期貨,外資及陸資,100548,114736953,98171,112015558,2377,2721395,9393,10761370,2583,2960093,6810,7801277
2024/10/14,小型臺指期貨,自營商,12579,14448746,13351,15328443,-772,-879697,4377,5041436,11818,13609287,-7441,-8567851
2024/10/14,小型臺指期貨,投信,55,63338,44,50652,11,12686,156,179761,15,17297,141,162464
2024/10/14,小型臺指期貨,外資及陸資,94034,107895613,90322,103621080,3712,4274533,12897,14837387,2375,2733068,10522,12104319
2024/10/15,小型臺指期貨,自營商,15339,17836955,14691,17089812,648,747143,4383,5096372,10800,12557261,-6417,-7460889
2024/10/15,小型臺指期貨,投信,61,71067,46,53459,15,17608,172,200277,16,18630,156,181647
2024/10/15,小型臺指期貨,外資及陸資,79466,92225912,81389,94422056,-1923,-2196144,11459,13312982,2967,3448010,8492,9864972
2024/10/16,小型臺指期貨,自營商,28661,33041419,30499,35188765,-1838,-2147346,1498,1727870,10256,11829452,-8758,-10101582
2024/10/16,小型臺指期貨,投信,2,2306,24,27675,-22,-25369,150,172958,16,18449,134,154509
2024/10/16,小型臺指期貨,外資及陸資,118458,136453854,121713,140216685,-3255,-3762831,3273,3773966,5020,5788347,-1747,-2014381
2024/10/17,小型臺指期貨,自營商,8390,9719164,7635,8837477,755,881687,2386,2775061,9682,11261385,-7296,-8486324
2024/10/17,小型臺指期貨,投信,4,4651,0,0,4,4651,152,176746,14,16279,138,160467
2024/10/17,小型臺指期貨,外資及陸資,96323,111474976,99086,114671483,-2763,-3196507,2707,3147762,6788,7893222,-4081,-4745460
2024/10/18,小型臺指期貨,自營商,14212,16854322,16761,19870981,-2549,-3016659,1729,2045391,11009,13023857,-9280,-10978466
2024/10/18,小型臺指期貨,投信,0,0,1,1183,-1,-1183,152,179793,15,17743,137,162050
2024/10/18,小型臺指期貨,外資及陸資,154350,183123075,150162,178136604,4188,4986471,5460,6458423,4670,5523976,790,934447
2024/10/21,小型臺指期貨,自營商,5863,6958605,7468,8855318,-1605,-1896712,1667,1965593,12337,14544387,-10670,-12578794
2024/10/21,小型臺指期貨,投信,11,12973,5,5894,6,7079,158,186235,15,17681,143,168554
2024/10/21,小型臺指期貨,外資及陸資,78594,93317296,83773,99458578,-5179,-6141282,4704,5544629,8459,9970731,-3755,-4426102
2024/10/22,小型臺指期貨,自營商,9954,11708346,9405,11060520,549,647826,1744,2060977,11957,14127105,-10213,-12066128
2024/10/22,小型臺指期貨,投信,14,16537,0,0,14,16537,172,203141,15,17716,157,185425
2024/10/22,小型臺指期貨,外資及陸資,116078,136538391,115355,135672733,723,865658,5737,6775723,4589,5420049,1148,1355674
2024/10/23,小型臺指期貨,自營商,8996,10553669,9172,10763271,-176,-209602,1015,1189940,11453,13412163,-10438,-12222223
2024/10/23,小型臺指期貨,投信,0,0,2,2341,-2,-2341,172,201317,17,19898,155,181419
2024/10/23,小型臺指期貨,外資及陸資,92774,108986662,98744,115996184,-5970,-7009522,4135,4839811,8393,9824093,-4258,-4984282
2024/10/24,小型臺指期貨,自營商,9953,11608330,9872,11514148,81,94182,1282,1495120,11737,13675599,-10455,-12180479
2024/10/24,小型臺指期貨,投信,0,0,19,22111,-19,-22111,155,180498,19,22126,136,158372
2024/10/24,小型臺指期貨,外資及陸資,121924,142201543,120482,140508219,1442,1693323,5785,6736648,8588,10001436,-2803,-3264788
2024/10/25,小型臺指期貨,自營商,6887,8046966,6756,7891179,131,155786,1833,2154403,12192,14317583,-10359,-12163180
2024/10/25,小型臺指期貨,投信,2,2347,2,2345,0,2,153,179591,17,19955,136,159636
2024/10/25,小型臺指期貨,外資及陸資,82994,96872913,79717,93051925,3277,3820989,7585,8903283,6895,8093901,690,809382
2024/10/28,小型臺指期貨,自營商,12256,14377792,12451,14603115,-195,-225323,1571,1832936,11974,13969545,-10403,-12136609
2024/10/28,小型臺指期貨,投信,0,0,0,0,0,0,153,178413,17,19824,136,158589
2024/10/28,小型臺指期貨,外資及陸資,111548,130961647,117248,137657963,-5700,-6696315,6842,7978508,6301,7348378,541,630130
2024/10/29,小型臺指期貨,自營商,14014,16092542,12782,14679529,1232,1413014,2254,2591155,11474,13189722,-9220,-10598567
2024/10/29,小型臺指期貨,投信,0,0,15,17246,-15,-17246,141,162002,20,22979,121,139023
2024/10/29,小型臺指期貨,外資及陸資,128969,148294187,128614,147892613,355,401574,5731,6584692,6709,7709061,-978,-1124369
2024/10/30,小型臺指期貨,自營商,9250,10638711,9770,11239610,-520,-600899,1796,2059363,11430,13095397,-9634,-11036034
2024/10/30,小型臺指期貨,投信,0,0,0,0,0,0,141,161452,20,22901,121,138551
2024/10/30,小型臺指期貨,外資及陸資,102640,118080190,97584,112275251,5056,5804939,9696,11102506,5762,6598807,3934,4503699
2024/11/01,小型臺指期貨,自營商,13029,14737950,12801,14488262,228,249688,1554,1771986,11036,12569951,-9482,-10797965
2024/11/01,小型臺指期貨,投信,1,1140,1,1139,0,1,142,161646,21,23905,121,137741
2024/11/01,小型臺指期貨,外資及陸資,133209,150892704,132844,150477911,365,414793,9073,10328431,4803,5469098,4270,4859333
2024/11/04,小型臺指期貨,自營商,10128,11591405,9601,10985600,527,605805,2416,2785220,11310,13029810,-8894,-10244590
2024/11/04,小型臺指期貨,投信,3,3455,2,2303,1,1152,140,161252,18,20732,122,140520
2024/11/04,小型臺指期貨,外資及陸資,104352,119352220,101981,116654827,2371,2697393,10983,12650262,3880,4468993,7103,8181269
2024/11/05,小型臺指期貨,自營商,10469,12043232,10099,11614737,370,428495,2686,3110005,11232,12997965,-8546,-9887960
2024/11/05,小型臺指期貨,投信,1,1157,0,0,1,1157,140,161959,17,19666,123,142293
2024/11/05,小型臺指期貨,外資及陸資,103036,118458491,106395,122330309,-3359,-3871818,8711,10077415,3610,4176842,5101,5900573
2024/11/06,小型臺指期貨,自營商,14883,17304982,15544,18061100,-661,-756118,2104,2456756,10987,12816256,-8883,-10359500
2024/11/06,小型臺指期貨,投信,2,2332,0,0,2,2332,140,163233,15,17489,125,145744
2024/11/06,小型臺指期貨,外資及陸資,126667,147159692,128340,149107779,-1673,-1948086,7931,9247256,4144,4832315,3787,4414941
2024/11/07,小型臺指期貨,自營商,15105,17614675,14076,16406270,1029,1208405,3013,3548791,11173,13148319,-8160,-9599528
2024/11/07,小型臺指期貨,投信,3,3528,0,0,3,3528,140,164675,12,14115,128,150560
2024/11/07,小型臺指期貨,外資及陸資,148898,173421270,147614,171891671,1284,1529599,9076,10675711,3874,4557581,5202,6118130
2024/11/08,小型臺指期貨,自營商,10739,12709233,9959,11783741,780,925492,3203,3811556,10614,12621318,-7411,-8809762
2024/11/08,小型臺指期貨,投信,1,1189,0,0,1,1189,140,166418,11,13076,129,153342
2024/11/08,小型臺指期貨,外資及陸資,102030,120662554,95764,113242857,6266,7419697,8428,10018445,3571,4245323,4857,5773122
2024/11/11,小型臺指期貨,自營商,13461,15845633,14461,17027110,-1000,-1181477,2067,2438617,10860,12805715,-8793,-10367098
2024/11/11,小型臺指期貨,投信,0,0,0,0,0,0,140,165004,11,12965,129,152039
2024/11/11,小型臺指期貨,外資及陸資,107464,126453216,123128,144950525,-15664,-18497309,6556,7726996,7592,8949084,-1036,-1222088
2024/11/12,小型臺指期貨,自營商,15282,17690512,16089,18621412,-807,-930900,2234,2558107,11699,13390016,-9465,-10831909
2024/11/12,小型臺指期貨,投信,0,0,1,1144,-1,-1144,140,160125,12,13725,128,146400
2024/11/12,小型臺指期貨,外資及陸資,128447,148733302,127135,147223920,1312,1509382,7348,8404392,7660,8763094,-312,-358702
2024/11/13,小型臺指期貨,自營商,15178,17339257,14870,16983897,308,355361,2304,2628225,10995,12534084,-8691,-9905859
2024/11/13,小型臺指期貨,投信,0,0,1,1139,-1,-1139,140,159502,13,14811,127,144691
2024/11/13,小型臺指期貨,外資及陸資,137232,156694896,131826,150524061,5406,6170834,9451,10767661,4988,5684134,4463,5083527
2024/11/14,小型臺指期貨,自營商,15369,17524803,15695,17898233,-326,-373431,2564,2912608,11676,13257732,-9112,-10345124
2024/11/14,小型臺指期貨,投信,0,0,4,4541,-4,-4541,140,158844,17,19288,123,139556
2024/11/14,小型臺指期貨,外資及陸資,148521,169278571,150599,171651708,-2078,-2373137,8371,9498054,6224,7063382,2147,2434672
2024/11/15,小型臺指期貨,自營商,11184,12753607,12036,13720855,-852,-967248,3377,3848933,13320,15171505,-9943,-11322572
2024/11/15,小型臺指期貨,投信,117,133408,92,104795,25,28613,160,182246,12,13675,148,168571
2024/11/15,小型臺指期貨,外資及陸資,111456,127007206,108075,123154900,3381,3852306,10536,11991512,5058,5758447,5478,6233065
2024/11/18,小型臺指期貨,自營商,15173,17188470,15664,17745043,-491,-556574,2246,2540117,13283,15010066,-11037,-12469949
2024/11/18,小型臺指期貨,投信,29,32793,38,42927,-9,-10134,154,174031,15,16956,139,157075
2024/11/18,小型臺指期貨,外資及陸資,112407,127309862,112219,127081740,188,228123,11525,13008286,6455,7289150,5070,5719136
2024/11/19,小型臺指期貨,自營商,21500,24417362,21826,24779292,-326,-361931,2919,3341050,13878,15873359,-10959,-12532309
2024/11/19,小型臺指期貨,投信,29,33177,29,33117,0,60,154,176292,15,17171,139,159121
2024/11/19,小型臺指期貨,外資及陸資,118595,134330454,111813,126653865,6782,7676589,9557,10920810,4803,5490834,4754,5429976
2024/11/20,小型臺指期貨,自營商,23018,26261254,24036,27438547,-1018,-1177293,1502,1715235,10420,11877557,-8918,-10162322
2024/11/20,小型臺指期貨,投信,2,2279,2,2278,0,1,156,177676,17,19362,139,158314
2024/11/20,小型臺指期貨,外資及陸資,99975,114027849,107860,123040864,-7885,-9013015,1298,1478357,7173,8170007,-5875,-6691650
2024/11/21,小型臺指期貨,自營商,8012,9074319,8053,9120670,-41,-46351,1623,1836594,10860,12267721,-9237,-10431127
2024/11/21,小型臺指期貨,投信,0,0,3,3387,-3,-3387,155,174956,19,21446,136,153510
2024/11/21,小型臺指期貨,外資及陸資,104385,118173307,111610,126347321,-7225,-8174014,766,864666,5447,6148972,-4681,-5284306
2024/11/22,小型臺指期貨,自營商,12042,13742787,10942,12475038,1100,1267749,2925,3374226,10241,11800774,-7316,-8426548
2024/11/22,小型臺指期貨,投信,1,1152,0,0,1,1152,155,178498,18,20729,137,157769
2024/11/22,小型臺指期貨,外資及陸資,150983,171773180,137892,156878691,13091,14894489,5668,6527572,2645,3046119,3023,3481453
2024/11/25,小型臺指期貨,自營商,7221,8346108,8388,9696331,-1167,-1350222,2801,3235373,11926,13760796,-9125,-10525423
2024/11/25,小型臺指期貨,投信,0,0,0,0,0,0,155,178731,18,20756,137,157975
