date,pcr_vol,pcr_oi
2013-04-29,101.5,125.28
2013-04-30,85.06,130.83
2013-05-02,89.28,127.19
2013-05-03,84.07,129.54
2013-05-06,100.21,131.44
2013-05-07,101.72,124.81
2013-05-08,69.75,133.61
2013-05-09,80.77,143.27
2013-05-10,102.56,134.12
2013-05-13,81.45,127.53
2013-05-14,73.0,128.29
2013-05-15,68.66,89.42
2013-05-16,78.36,95.39
2013-05-17,78.03,96.9
2013-05-20,87.54,96.88
2013-05-21,98.58,101.13
2013-05-22,80.3,99.97
2013-05-23,101.56,92.25
2013-05-24,105.91,92.14
2013-05-27,112.78,98.13
2013-05-28,91.32,98.73
2013-05-29,79.05,113.93
2013-05-30,113.41,102.22
2013-05-31,81.1,101.76
2013-06-03,110.55,98.6
2013-06-04,106.03,96.15
2013-06-05,115.6,99.08
2013-06-06,109.52,93.52
2013-06-07,102.31,93.71
2013-06-10,104.47,98.17
2013-06-11,95.26,97.2
2013-06-13,108.73,83.42
2013-06-14,103.22,79.91
2013-06-17,114.97,82.75
2013-06-18,94.32,85.59
2013-06-19,108.17,97.17
2013-06-20,98.69,91.01
2013-06-21,114.55,89.48
2013-06-24,96.15,89.12
2013-06-25,117.4,86.13
2013-06-26,86.53,89.34
2013-06-27,95.12,93.48
2013-06-28,93.27,103.27
2013-07-01,83.32,114.0
2013-07-02,90.39,113.54
2013-07-03,102.92,100.0
2013-07-04,92.88,99.16
2013-07-05,93.01,109.96
2013-07-08,88.99,99.3
2013-07-09,98.49,106.91
2013-07-10,90.69,111.09
2013-07-11,84.48,141.8
2013-07-12,102.14,146.76
2013-07-15,95.33,154.73
2013-07-16,97.08,154.67
2013-07-17,84.95,114.66
2013-07-18,105.11,114.65
2013-07-19,99.5,97.41
2013-07-22,96.91,99.76
2013-07-23,79.5,109.26
2013-07-24,85.51,102.7
2013-07-25,95.91,103.84
2013-07-26,89.26,102.04
2013-07-29,90.91,94.05
2013-07-30,91.07,102.18
2013-07-31,97.38,98.12
2013-08-01,94.33,93.17
2013-08-02,84.89,93.96
2013-08-05,101.92,97.27
2013-08-06,87.64,88.22
2013-08-07,104.54,82.58
2013-08-08,81.72,79.32
2013-08-09,84.46,75.84
2013-08-12,100.35,79.2
2013-08-13,95.91,85.68
2013-08-14,80.05,79.14
2013-08-15,88.86,76.22
2013-08-16,92.47,79.07
2013-08-19,106.58,78.64
2013-08-20,101.95,74.87
2013-08-22,99.68,99.9
2013-08-23,97.24,103.6
2013-08-26,107.89,109.31
2013-08-27,97.23,103.69
2013-08-28,113.7,104.03
2013-08-29,106.92,113.45
2013-08-30,95.76,118.6
2013-09-02,88.63,124.86
2013-09-03,92.86,126.36
2013-09-04,85.37,115.46
2013-09-05,103.37,122.77
2013-09-06,109.81,128.45
2013-09-09,102.88,128.45
2013-09-10,100.06,135.03
2013-09-11,104.64,133.94
2013-09-12,114.27,134.41
2013-09-13,96.9,134.32
2013-09-14,104.1,134.45
2013-09-16,94.81,143.19
2013-09-17,88.48,140.83
2013-09-18,81.48,99.61
2013-09-23,114.77,105.98
2013-09-24,103.7,109.86
2013-09-25,116.68,109.68
2013-09-26,95.91,104.42
2013-09-27,96.7,107.6
2013-09-30,111.5,106.2
2013-10-01,111.25,109.53
2013-10-02,118.33,112.97
2013-10-03,97.05,123.39
2013-10-04,94.2,121.09
2013-10-07,90.9,116.57
2013-10-08,105.67,120.54
2013-10-09,100.11,118.92
2013-10-11,88.39,120.33
2013-10-14,93.17,116.24
2013-10-15,88.76,114.6
2013-10-16,102.52,104.3
2013-10-17,95.55,105.11
2013-10-18,91.56,105.09
2013-10-21,85.11,104.02
2013-10-22,92.82,103.66
2013-10-23,105.9,98.84
2013-10-24,110.18,101.65
2013-10-25,97.6,100.57
2013-10-28,97.31,105.74
2013-10-29,109.75,107.86
2013-10-30,101.66,107.64
2013-10-31,107.4,107.88
2013-11-01,108.81,105.68
2013-11-04,84.43,100.32
2013-11-05,88.58,94.5
2013-11-06,103.45,98.87
2013-11-07,86.5,98.44
2013-11-08,101.11,96.91
2013-11-11,84.34,91.13
2013-11-12,90.36,90.01
2013-11-13,98.45,85.23
2013-11-14,83.6,83.27
2013-11-15,75.02,86.22
2013-11-18,86.52,87.86
2013-11-19,83.88,92.79
2013-11-20,86.02,105.1
2013-11-21,89.98,92.79
2013-11-22,96.46,95.61
2013-11-25,86.47,102.24
2013-11-26,89.44,108.26
2013-11-27,83.1,103.78
2013-11-28,97.73,109.38
2013-11-29,89.3,112.85
2013-12-02,89.66,111.22
2013-12-03,96.78,109.52
2013-12-04,87.71,107.91
2013-12-05,91.53,104.32
2013-12-06,93.92,106.32
2013-12-09,79.42,113.4
2013-12-10,78.44,111.39
2013-12-11,87.63,109.06
2013-12-12,99.98,108.03
2013-12-13,112.07,113.94
2013-12-16,98.66,110.04
2013-12-17,104.08,113.1
2013-12-18,111.47,115.03
2013-12-19,101.38,110.82
2013-12-20,126.96,114.41
2013-12-23,101.49,117.77
2013-12-24,105.15,116.32
2013-12-25,98.08,114.14
2013-12-26,106.5,114.55
2013-12-27,88.49,115.29
2013-12-30,92.68,122.27
2013-12-31,82.82,121.37
2014-01-02,82.06,114.98
2014-01-03,106.12,107.53
2014-01-06,96.14,103.31
2014-01-07,103.51,104.49
2014-01-08,93.77,110.3
2014-01-09,97.36,105.62
2014-01-10,95.98,106.32
2014-01-13,96.19,111.35
2014-01-14,91.19,111.55
2014-01-15,74.63,107.68
2014-01-16,90.56,103.88
2014-01-17,97.73,105.14
2014-01-20,111.55,106.26
2014-01-21,99.69,104.85
2014-01-22,90.99,104.51
2014-01-23,89.15,105.55
2014-01-24,82.27,102.98
2014-01-27,92.72,93.23
2014-02-05,107.94,85.17
2014-02-06,93.7,84.67
2014-02-07,97.87,89.2
2014-02-10,102.28,92.15
2014-02-11,102.02,94.94
2014-02-12,83.01,93.91
2014-02-13,97.3,94.97
2014-02-14,92.91,102.87
2014-02-17,98.47,103.27
2014-02-18,97.31,107.17
2014-02-19,95.05,121.6
2014-02-20,109.73,115.3
2014-02-21,91.35,120.11
2014-02-24,112.04,121.6
2014-02-25,104.02,121.0
2014-02-26,102.7,123.91
2014-02-27,91.59,122.87
2014-03-03,101.46,119.07
2014-03-04,106.47,116.64
2014-03-05,97.71,125.06
2014-03-06,107.81,129.82
2014-03-07,94.47,128.33
2014-03-10,119.56,127.71
2014-03-11,102.66,128.64
2014-03-12,112.53,123.52
2014-03-13,101.82,130.18
2014-03-14,109.93,127.22
2014-03-17,106.6,128.94
2014-03-18,92.27,133.28
2014-03-19,94.93,113.2
2014-03-20,115.25,112.76
2014-03-21,108.63,111.88
2014-03-24,113.06,112.02
2014-03-25,104.99,121.35
2014-03-26,93.52,122.0
2014-03-27,107.3,124.42
2014-03-28,116.76,127.92
2014-03-31,136.89,131.06
2014-04-01,119.19,137.81
2014-04-02,101.0,132.32
2014-04-03,108.51,130.62
2014-04-07,135.73,132.0
2014-04-08,111.04,134.09
2014-04-09,117.4,140.66
2014-04-10,95.31,141.02
2014-04-11,109.35,137.85
2014-04-14,110.01,136.39
2014-04-15,101.59,141.69
2014-04-16,77.32,113.83
2014-04-17,144.06,121.42
2014-04-18,112.36,123.39
2014-04-21,135.96,125.04
2014-04-22,122.36,126.11
2014-04-23,126.57,125.56
2014-04-24,114.57,125.93
2014-04-25,122.76,111.62
2014-04-28,108.12,113.66
2014-04-29,101.82,121.32
2014-04-30,128.9,123.92
2014-05-02,132.72,128.84
2014-05-05,113.33,129.78
2014-05-06,110.68,134.19
2014-05-07,115.95,127.93
2014-05-08,121.65,133.63
2014-05-09,110.84,129.25
2014-05-12,108.49,122.7
2014-05-13,106.19,122.81
2014-05-14,117.45,130.66
2014-05-15,117.91,129.57
2014-05-16,104.48,129.28
2014-05-19,104.95,129.67
2014-05-20,103.13,133.23
2014-05-21,113.19,122.78
2014-05-22,112.05,127.53
2014-05-23,113.36,131.82
2014-05-26,104.16,132.55
2014-05-27,107.71,133.22
2014-05-28,82.53,130.19
2014-05-29,110.74,133.16
2014-05-30,113.45,131.75
2014-06-03,102.36,130.05
2014-06-04,101.89,138.64
2014-06-05,108.37,138.08
2014-06-06,107.03,141.2
2014-06-09,116.35,143.11
2014-06-10,96.95,155.24
2014-06-11,87.29,153.58
2014-06-12,115.5,155.62
2014-06-13,107.28,154.13
2014-06-16,109.23,155.09
2014-06-17,86.2,165.78
2014-06-18,75.75,127.76
2014-06-19,119.17,133.78
2014-06-20,112.19,128.36
2014-06-23,127.47,124.52
2014-06-24,121.71,125.94
2014-06-25,131.93,130.9
2014-06-26,119.09,140.18
2014-06-27,92.04,136.66
2014-06-30,97.11,145.21
2014-07-01,80.95,153.34
2014-07-02,85.61,145.35
2014-07-03,89.3,148.1
2014-07-04,93.89,143.82
2014-07-07,101.77,142.99
2014-07-08,120.16,147.81
2014-07-09,117.49,151.66
2014-07-10,110.24,159.72
2014-07-11,118.65,151.5
2014-07-14,117.64,156.56
2014-07-15,101.8,159.31
2014-07-16,108.42,126.53
2014-07-17,112.31,119.44
2014-07-18,111.97,114.91
2014-07-21,100.44,117.49
2014-07-22,106.18,125.25
2014-07-24,86.45,123.25
2014-07-25,110.75,118.71
2014-07-28,106.17,120.03
2014-07-29,102.7,114.27
2014-07-30,108.81,126.19
2014-07-31,114.74,117.15
2014-08-01,120.34,109.05
2014-08-04,105.26,109.79
2014-08-05,108.9,94.36
2014-08-06,118.18,95.45
2014-08-07,86.03,94.39
2014-08-08,116.94,91.63
2014-08-11,100.34,96.59
2014-08-12,104.15,95.96
2014-08-13,89.48,100.86
2014-08-14,97.95,101.33
2014-08-15,108.32,101.58
2014-08-18,94.22,96.6
2014-08-19,86.87,106.98
2014-08-20,90.06,122.64
2014-08-21,102.23,114.11
2014-08-22,106.43,131.46
2014-08-25,110.63,131.4
2014-08-26,94.55,131.52
2014-08-27,102.8,134.45
2014-08-28,122.01,132.58
2014-08-29,86.04,126.4
2014-09-01,111.09,130.14
2014-09-02,97.4,110.51
2014-09-03,104.94,119.05
2014-09-04,106.66,115.78
2014-09-05,94.21,112.07
2014-09-09,96.39,113.55
2014-09-10,98.12,107.68
2014-09-11,86.23,104.22
2014-09-12,96.12,94.09
2014-09-15,98.93,90.85
2014-09-16,96.45,84.07
2014-09-17,97.84,87.49
2014-09-18,96.38,89.07
2014-09-19,88.61,92.21
2014-09-22,96.52,84.65
2014-09-23,110.71,83.85
2014-09-24,112.82,88.2
2014-09-25,94.8,80.85
2014-09-26,110.36,79.89
2014-09-29,95.71,78.27
2014-09-30,90.0,77.84
2014-10-01,85.11,80.72
2014-10-02,96.22,85.48
2014-10-03,79.23,94.9
2014-10-06,85.24,94.55
2014-10-07,103.75,89.12
2014-10-08,106.62,86.37
2014-10-09,88.46,84.3
2014-10-13,111.82,71.82
2014-10-14,114.48,72.74
2014-10-15,107.81,92.59
2014-10-16,99.36,91.46
2014-10-17,94.32,86.71
2014-10-20,93.09,92.19
2014-10-21,88.65,92.8
2014-10-22,84.06,99.58
2014-10-23,107.38,102.03
2014-10-24,107.67,95.54
2014-10-27,97.26,96.27
2014-10-28,92.36,108.14
2014-10-29,81.0,109.3
2014-10-30,91.94,107.2
2014-10-31,86.08,114.72
2014-11-03,81.3,117.33
2014-11-04,100.7,119.32
2014-11-05,97.41,113.53
2014-11-06,89.9,105.52
2014-11-07,98.11,105.28
2014-11-10,81.99,116.62
2014-11-11,82.5,114.51
2014-11-12,86.33,102.89
2014-11-13,87.75,105.67
2014-11-14,91.34,106.71
2014-11-17,96.51,105.82
2014-11-18,100.8,99.64
2014-11-19,91.9,104.76
2014-11-20,113.07,118.11
2014-11-21,98.66,113.9
2014-11-24,101.48,116.07
2014-11-25,101.95,117.06
2014-11-26,92.63,117.52
2014-11-27,105.68,123.23
2014-11-28,113.15,125.02
2014-12-01,102.66,115.38
2014-12-02,100.73,105.91
2014-12-03,93.93,122.47
2014-12-04,91.58,122.39
2014-12-05,94.61,120.79
2014-12-08,87.07,117.37
2014-12-09,103.47,111.03
2014-12-10,108.4,104.64
2014-12-11,98.6,105.84
2014-12-12,99.55,107.16
2014-12-15,99.52,103.45
2014-12-16,104.17,101.15
2014-12-17,113.34,98.62
2014-12-18,91.15,101.38
2014-12-19,89.4,111.57
2014-12-22,95.22,120.0
2014-12-23,96.94,122.51
2014-12-24,85.17,118.11
2014-12-25,113.06,116.92
2014-12-26,91.08,114.87
2014-12-27,117.37,115.84
2014-12-29,98.18,123.69
2014-12-30,90.69,118.23
2014-12-31,110.95,120.06
2015-01-05,98.22,121.96
2015-01-06,106.36,100.04
2015-01-07,105.52,113.31
2015-01-08,89.91,128.33
2015-01-09,97.02,124.67
2015-01-12,104.24,122.44
2015-01-13,108.68,125.51
2015-01-14,109.89,128.92
2015-01-15,105.11,124.8
2015-01-16,97.16,121.15
2015-01-19,100.98,121.61
2015-01-20,98.26,131.68
2015-01-21,84.44,117.87
2015-01-22,117.89,124.8
2015-01-23,96.19,125.25
2015-01-26,127.84,126.46
2015-01-27,106.63,126.24
2015-01-28,116.8,121.25
2015-01-29,106.94,114.61
2015-01-30,106.21,111.52
2015-02-02,110.41,111.26
2015-02-03,108.28,114.11
2015-02-04,84.16,122.57
2015-02-05,98.44,120.26
2015-02-06,85.94,111.83
2015-02-09,96.43,110.24
2015-02-10,90.95,105.82
2015-02-11,87.19,120.46
2015-02-12,98.96,119.78
2015-02-13,92.53,124.76
2015-02-24,91.82,124.26
2015-02-25,106.98,127.52
2015-02-26,104.7,118.9
2015-03-02,108.16,114.67
2015-03-03,97.31,113.38
2015-03-04,99.03,116.7
2015-03-05,99.05,115.09
2015-03-06,99.04,116.56
2015-03-09,89.19,110.99
2015-03-10,92.53,105.0
2015-03-11,95.97,108.26
2015-03-12,104.86,114.34
2015-03-13,96.98,113.85
2015-03-16,100.19,108.37
2015-03-17,92.7,111.75
2015-03-18,83.73,113.17
2015-03-19,107.14,120.36
2015-03-20,120.87,119.28
2015-03-23,112.14,120.5
2015-03-24,100.03,117.87
2015-03-25,107.82,114.7
2015-03-26,103.4,109.27
2015-03-27,101.77,102.13
2015-03-30,98.66,100.84
2015-03-31,82.98,102.61
2015-04-01,107.29,106.72
2015-04-02,99.21,112.08
2015-04-07,112.09,114.55
2015-04-08,103.71,110.86
2015-04-09,93.73,107.45
2015-04-10,97.63,111.04
2015-04-13,95.38,111.51
2015-04-14,106.74,111.38
2015-04-15,110.35,106.02
2015-04-16,98.75,110.14
2015-04-17,87.18,104.61
2015-04-20,110.71,105.72
2015-04-21,104.45,103.27
2015-04-22,89.32,105.45
2015-04-23,80.1,113.64
2015-04-24,78.81,114.21
2015-04-27,75.37,116.51
2015-04-28,105.9,114.22
2015-04-29,107.22,106.86
2015-04-30,85.1,100.56
2015-05-04,93.48,101.01
2015-05-05,87.3,97.9
2015-05-06,91.56,104.66
2015-05-07,84.8,96.89
2015-05-08,86.23,92.54
2015-05-11,88.14,90.14
2015-05-12,97.36,88.51
2015-05-13,86.89,94.22
2015-05-14,84.43,85.28
2015-05-15,89.86,81.29
2015-05-18,68.74,78.36
2015-05-19,77.86,84.57
2015-05-20,93.35,87.97
2015-05-21,86.81,82.42
2015-05-22,96.59,87.85
2015-05-25,87.01,87.4
2015-05-26,95.53,91.32
2015-05-27,99.27,90.75
2015-05-28,92.32,95.22
2015-05-29,88.04,91.87
2015-06-01,86.94,84.33
2015-06-02,84.55,82.56
2015-06-03,79.09,81.35
2015-06-04,95.08,71.39
2015-06-05,92.68,72.3
2015-06-08,95.52,74.19
2015-06-09,106.56,69.69
2015-06-10,92.7,75.25
2015-06-11,87.68,75.22
2015-06-12,93.46,76.59
2015-06-15,95.65,75.52
2015-06-16,107.46,72.51
2015-06-17,98.71,73.68
2015-06-18,85.88,75.82
2015-06-22,108.89,88.99
2015-06-23,101.46,92.42
2015-06-24,104.44,84.1
2015-06-25,87.29,90.23
2015-06-26,93.98,89.61
2015-06-29,121.6,80.33
2015-06-30,108.48,84.1
2015-07-01,88.61,89.15
2015-07-02,78.01,85.8
2015-07-03,90.15,88.46
2015-07-06,96.17,84.89
2015-07-07,101.38,86.28
2015-07-08,96.06,73.05
2015-07-09,108.1,68.52
2015-07-13,89.34,73.04
2015-07-14,81.28,73.8
2015-07-15,95.49,81.94
2015-07-16,85.56,85.02
2015-07-17,92.11,85.45
2015-07-20,93.55,82.79
2015-07-21,95.73,87.32
2015-07-22,98.63,85.93
2015-07-23,94.18,77.17
2015-07-24,89.52,74.44
2015-07-27,85.05,67.71
2015-07-28,98.28,68.52
2015-07-29,97.05,71.11
2015-07-30,91.0,77.38
2015-07-31,89.81,76.11
2015-08-03,105.59,72.1
2015-08-04,100.98,73.18
2015-08-05,91.21,72.13
2015-08-06,82.56,67.39
2015-08-07,96.14,68.1
2015-08-10,91.03,70.38
2015-08-11,86.58,69.85
2015-08-12,108.49,64.48
2015-08-13,87.13,64.24
2015-08-14,96.71,64.75
2015-08-17,91.42,60.46
2015-08-18,94.54,55.37
2015-08-19,117.66,66.4
2015-08-20,85.82,65.45
2015-08-21,94.31,61.81
2015-08-24,98.85,50.17
2015-08-25,118.55,58.89
2015-08-26,89.65,62.31
2015-08-27,87.38,65.96
2015-08-28,105.35,81.76
2015-08-31,106.13,91.28
2015-09-01,111.17,92.66
2015-09-02,103.6,83.43
2015-09-03,103.35,86.34
2015-09-04,103.85,87.51
2015-09-07,110.42,88.42
2015-09-08,116.18,88.79
2015-09-09,96.99,102.57
2015-09-10,95.74,104.45
2015-09-11,103.59,106.52
2015-09-14,90.16,103.43
2015-09-15,84.88,101.9
2015-09-16,92.38,89.35
2015-09-17,112.23,102.23
2015-09-18,131.0,111.26
2015-09-21,107.77,103.23
2015-09-22,118.86,106.89
2015-09-23,100.79,99.72
2015-09-24,113.91,98.37
2015-09-25,126.06,100.07
2015-09-30,100.99,100.97
2015-10-01,129.19,118.84
2015-10-02,120.98,122.9
2015-10-05,106.6,121.59
2015-10-06,107.41,122.96
2015-10-07,101.88,122.68
2015-10-08,97.47,121.67
2015-10-12,122.68,130.75
2015-10-13,121.57,130.82
2015-10-14,114.57,130.85
2015-10-15,113.85,141.0
2015-10-16,106.38,138.94
2015-10-19,106.87,138.05
2015-10-20,118.8,143.03
2015-10-21,105.17,101.19
2015-10-22,104.49,105.89
2015-10-23,100.91,107.25
2015-10-26,104.65,110.28
2015-10-27,98.19,106.02
2015-10-28,107.96,100.31
2015-10-29,91.09,93.01
2015-10-30,98.26,92.45
2015-11-02,108.48,94.72
2015-11-03,104.37,111.09
2015-11-04,77.09,117.96
2015-11-05,91.07,116.0
2015-11-06,95.9,99.87
2015-11-09,102.99,91.68
2015-11-10,102.33,86.11
2015-11-11,96.45,82.88
2015-11-12,97.47,81.58
2015-11-13,93.4,80.51
2015-11-16,109.25,77.27
2015-11-17,93.04,82.94
2015-11-18,93.16,88.07
2015-11-19,103.34,98.46
2015-11-20,106.63,101.39
2015-11-23,106.23,107.23
2015-11-24,95.01,98.29
2015-11-25,100.12,93.5
2015-11-26,115.56,103.65
2015-11-27,93.16,96.31
2015-11-30,106.34,85.42
2015-12-01,100.36,95.1
2015-12-02,84.76,96.11
2015-12-03,98.71,98.31
2015-12-04,110.13,96.44
2015-12-07,100.93,103.22
2015-12-08,89.45,94.0
2015-12-09,92.76,90.74
2015-12-10,97.25,86.67
2015-12-11,88.94,82.78
2015-12-14,109.25,81.47
2015-12-15,101.23,83.51
2015-12-16,96.18,102.86
2015-12-17,108.84,111.21
2015-12-18,113.2,112.2
2015-12-21,105.34,111.1
2015-12-22,99.73,108.3
2015-12-23,113.12,104.92
2015-12-24,111.28,108.37
2015-12-25,133.75,113.37
2015-12-28,97.94,111.95
2015-12-29,84.03,103.15
2015-12-30,93.18,105.69
2015-12-31,119.02,111.95
2016-01-04,91.86,95.65
2016-01-05,107.79,92.51
2016-01-06,111.11,96.74
2016-01-07,109.61,84.77
2016-01-08,115.98,87.87
2016-01-11,111.54,83.59
2016-01-12,108.82,82.83
2016-01-13,102.5,86.86
2016-01-14,95.35,86.98
2016-01-15,103.8,86.93
2016-01-18,114.09,88.21
2016-01-19,104.5,93.26
2016-01-20,83.95,93.74
2016-01-21,117.69,99.49
2016-01-22,116.34,110.64
2016-01-25,117.81,121.56
2016-01-26,113.01,116.32
2016-01-27,99.06,107.14
2016-01-28,123.4,117.48
2016-01-29,113.04,138.83
2016-01-30,113.88,151.8
2016-02-01,98.49,141.06
2016-02-02,100.47,134.91
2016-02-03,106.15,124.97
2016-02-15,118.0,122.91
2016-02-16,120.34,139.14
2016-02-17,113.4,110.22
2016-02-18,123.48,126.36
2016-02-19,131.6,134.68
2016-02-22,111.39,128.92
2016-02-23,111.19,129.08
2016-02-24,112.39,116.08
2016-02-25,120.86,133.78
2016-02-26,125.6,135.9
2016-03-01,124.91,147.23
2016-03-02,114.55,142.6
2016-03-03,132.86,150.05
2016-03-04,137.44,153.18
2016-03-07,115.43,155.92
2016-03-08,118.73,156.11
2016-03-09,101.2,146.64
2016-03-10,131.11,158.0
2016-03-11,139.33,166.19
2016-03-14,102.83,165.42
2016-03-15,99.8,143.52
2016-03-16,96.43,132.48
2016-03-17,99.74,130.71
2016-03-18,128.27,140.7
2016-03-21,105.08,135.48
2016-03-22,93.68,131.22
2016-03-23,109.6,130.22
2016-03-24,102.02,128.83
2016-03-25,99.15,121.32
2016-03-28,97.38,115.94
2016-03-29,92.45,104.05
2016-03-30,105.64,127.08
2016-03-31,92.11,120.11
2016-04-01,100.98,110.15
2016-04-06,100.05,108.7
2016-04-07,95.81,106.06
2016-04-08,115.83,112.16
2016-04-11,107.69,113.73
2016-04-12,119.22,116.91
2016-04-13,112.01,126.31
2016-04-14,99.54,124.33
2016-04-15,118.7,130.96
2016-04-18,88.74,125.16
2016-04-19,93.67,118.59
2016-04-20,98.23,117.56
2016-04-21,104.98,122.75
2016-04-22,102.7,125.06
2016-04-25,111.32,128.19
2016-04-26,117.03,135.23
2016-04-27,96.59,125.6
2016-04-28,93.27,104.87
2016-04-29,90.92,95.6
2016-05-03,84.41,87.29
2016-05-04,111.4,90.04
2016-05-05,99.07,88.6
2016-05-06,98.59,87.01
2016-05-09,93.67,86.35
2016-05-10,95.83,90.08
2016-05-11,94.0,86.51
2016-05-12,122.94,89.78
2016-05-13,98.07,81.86
2016-05-16,115.5,86.96
2016-05-17,94.93,94.25
2016-05-18,91.35,122.1
2016-05-19,111.2,117.9
2016-05-20,127.04,129.19
2016-05-23,104.74,158.51
2016-05-24,106.99,146.7
2016-05-25,106.46,129.38
2016-05-26,118.63,132.1
2016-05-27,108.1,139.38
2016-05-30,108.21,147.28
2016-05-31,97.08,142.24
2016-06-01,108.07,147.12
2016-06-02,109.42,144.56
2016-06-03,126.99,144.61
2016-06-04,136.48,145.31
2016-06-06,108.19,144.34
2016-06-07,113.14,160.1
2016-06-08,107.08,168.26
2016-06-13,117.87,145.41
2016-06-14,127.47,154.87
2016-06-15,83.45,116.8
2016-06-16,103.63,112.65
2016-06-17,120.22,130.45
2016-06-20,102.65,140.56
2016-06-21,117.02,144.24
2016-06-22,93.14,133.35
2016-06-23,103.68,129.25
2016-06-24,111.95,109.72
2016-06-27,132.18,119.82
2016-06-28,126.34,125.92
2016-06-29,106.32,141.39
2016-06-30,135.75,148.35
2016-07-01,133.26,163.0
2016-07-04,129.34,167.36
2016-07-05,114.82,164.61
2016-07-06,107.4,137.35
2016-07-07,131.36,147.07
2016-07-11,121.83,171.36
2016-07-12,119.99,184.68
2016-07-13,109.34,168.32
2016-07-14,112.84,171.5
2016-07-15,110.25,186.89
2016-07-18,100.51,194.2
2016-07-19,105.31,183.58
2016-07-20,101.28,113.83
2016-07-21,94.43,113.15
2016-07-22,103.24,109.51
2016-07-25,93.8,98.25
2016-07-26,107.51,107.28
2016-07-27,104.33,109.88
2016-07-28,93.33,111.93
2016-07-29,90.54,107.41
2016-08-01,128.38,115.84
2016-08-02,100.28,114.99
2016-08-03,96.71,111.65
2016-08-04,90.33,109.47
2016-08-05,108.25,118.94
2016-08-08,112.4,121.87
2016-08-09,107.29,123.97
2016-08-10,103.65,126.6
2016-08-11,94.58,117.29
2016-08-12,100.94,123.18
2016-08-15,92.03,122.1
2016-08-16,76.06,116.34
2016-08-17,71.57,113.3
2016-08-18,113.72,116.14
2016-08-19,93.16,107.27
2016-08-22,92.38,99.29
2016-08-23,106.67,109.48
2016-08-24,101.25,119.22
2016-08-25,128.16,132.91
2016-08-26,108.33,132.89
2016-08-29,98.77,122.11
2016-08-30,104.0,121.77
2016-08-31,97.81,119.13
2016-09-01,97.87,115.12
2016-09-02,99.95,117.83
2016-09-05,130.2,137.96
2016-09-06,123.74,152.59
2016-09-07,94.81,149.63
2016-09-08,122.31,149.05
2016-09-09,87.22,128.7
2016-09-10,119.72,114.27
2016-09-12,113.61,106.71
2016-09-13,98.82,102.84
2016-09-14,115.48,119.75
2016-09-19,121.47,146.29
2016-09-20,106.77,149.58
2016-09-21,78.68,123.11
2016-09-22,112.55,123.29
2016-09-23,120.26,134.41
2016-09-26,100.04,124.98
2016-09-29,112.87,141.45
2016-09-30,132.89,141.78
2016-10-03,135.96,152.23
2016-10-04,128.77,162.6
2016-10-05,114.65,139.18
2016-10-06,126.99,138.59
2016-10-07,143.87,144.5
2016-10-11,117.04,137.97
2016-10-12,121.72,145.26
2016-10-13,117.22,132.16
2016-10-14,101.01,128.54
2016-10-17,95.88,119.36
2016-10-18,116.84,128.57
2016-10-19,100.26,118.06
2016-10-20,151.62,132.14
2016-10-21,157.19,141.3
2016-10-24,145.17,144.8
2016-10-25,126.49,158.62
2016-10-26,107.49,131.71
2016-10-27,103.04,125.53
2016-10-28,126.43,129.87
2016-10-31,119.88,132.06
2016-11-01,114.38,126.37
2016-11-02,104.06,112.57
2016-11-03,97.64,106.67
2016-11-04,111.03,106.39
2016-11-07,112.52,113.18
2016-11-08,108.41,119.81
2016-11-09,110.59,105.8
2016-11-10,100.6,113.32
2016-11-11,103.45,96.01
2016-11-14,87.64,90.81
2016-11-15,90.28,93.47
2016-11-16,100.05,116.21
2016-11-17,108.22,122.21
2016-11-18,121.52,127.91
2016-11-21,126.62,131.37
2016-11-22,118.28,147.47
2016-11-23,110.0,129.05
2016-11-24,121.59,129.53
2016-11-25,138.03,135.58
2016-11-28,138.89,142.2
2016-11-29,115.94,138.59
2016-11-30,106.41,132.7
2016-12-01,138.06,140.52
2016-12-02,113.09,128.32
2016-12-05,93.4,128.11
2016-12-06,126.7,145.17
2016-12-07,119.38,142.51
2016-12-08,116.32,157.16
2016-12-09,150.86,165.44
